account_id,risk_rating,typology_ground_truth,model_score,graph_score,text_score,fused_risk_score,flagged_by_access_anomaly,has_incident_timeline,rationale,recommended_action
800C67560,Low,mule_laundering,0.9696726,1,0.0,78.490671632249,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
807065AD0,Medium,mule_laundering,0.96963346,1,0.0,78.48871333533143,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
8074C23F0,Low,mule_laundering,0.9694399,1,0.0,78.47903511601424,True,True,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,ESCALATE to MLRO + hold outbound transfers
802154E30,Low,mule_laundering,0.96874,1,0.0,78.44403316669433,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80CEE9820,Low,mule_laundering,0.9685517,1,0.0,78.43461724589882,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
8067576D0,Medium,mule_laundering,0.96802384,1,0.0,78.40822047648919,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80A2657D0,Low,mule_laundering,0.967796,1,0.0,78.39682837478598,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
8069903E0,Medium,mule_laundering,0.9677739,1,0.0,78.39572254806389,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80693BC00,Medium,mule_laundering,0.967738,1,0.0,78.39392520705734,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80A37E600,Medium,mule_laundering,0.96740925,1,0.0,78.37748683947669,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
8033DBB90,Low,mule_laundering,0.96708727,1,0.0,78.36138528704323,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80EB89D80,High,mule_laundering,0.96672654,1,0.0,78.34334630234731,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
804F86260,Low,mule_laundering,0.96668977,1,0.0,78.34150723203051,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
81071A7F0,Medium,mule_laundering,0.96666414,1,0.0,78.34022554607228,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80F454910,Low,mule_laundering,0.9664009,1,0.0,78.32706292934768,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80A63DA20,Low,mule_laundering,0.966225,1,0.0,78.31826698687617,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
802BE4F50,Medium,mule_laundering,0.96393216,1,0.0,78.20360676491937,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
8016FDCE0,Low,mule_laundering,0.9637582,1,0.0,78.19490620372846,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
802561F50,Medium,legit,0.96368635,1,0.0,78.1913145023804,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
800D7F3B0,Low,mule_laundering,0.96362144,1,0.0,78.18806855817454,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
811A9BD00,Low,mule_laundering,0.56338394,1,1.0,78.17328744034744,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster; linked AML case note with a fraud/laundering typology label,Investigate + enhanced monitoring
8002438B0,Low,mule_laundering,0.963286,1,0.0,78.17129337544672,True,True,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,ESCALATE to MLRO + hold outbound transfers
807BB6AD0,Medium,legit,0.9631235,1,0.0,78.16316808260453,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
8053B01E0,Low,mule_laundering,0.9621766,1,0.0,78.11581723811025,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
8003B8230,High,mule_laundering,0.96164787,1,0.0,78.08937575872534,True,True,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,ESCALATE to MLRO + hold outbound transfers
80400DC40,High,mule_laundering,0.96147686,1,0.0,78.0808242307854,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80A422390,Low,legit,0.9610267,1,0.0,78.05831424856075,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
8037199C0,Low,mule_laundering,0.96091354,1,0.0,78.05265396568937,True,True,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,ESCALATE to MLRO + hold outbound transfers
80DA46EA0,High,mule_laundering,0.9607177,1,0.0,78.04285950043644,True,True,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,ESCALATE to MLRO + hold outbound transfers
80117E9C0,Medium,mule_laundering,0.96063834,1,0.0,78.03889223529595,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80854F3A0,Low,mule_laundering,0.95994854,1,0.0,78.00439699902928,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
802C9D9C0,Medium,mule_laundering,0.9597253,1,0.0,77.99323440853256,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
809B832D0,Low,mule_laundering,0.9590392,1,0.0,77.95892397349708,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
805A293A0,Low,mule_laundering,0.9586905,1,0.0,77.94148708313503,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
811EDA940,Medium,mule_laundering,0.95861083,1,0.0,77.93750193400442,True,True,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,ESCALATE to MLRO + hold outbound transfers
80303F3C0,Medium,mule_laundering,0.9582198,1,0.0,77.91794877147878,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
81071EAA0,Low,mule_laundering,0.95804965,1,0.0,77.9094389728491,True,True,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,ESCALATE to MLRO + hold outbound transfers
807B41560,Medium,mule_laundering,0.9576396,1,0.0,77.88893199751732,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
806A78CA0,Medium,mule_laundering,0.9574407,1,0.0,77.8789855183484,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
803F936D0,Medium,mule_laundering,0.9570543,1,0.0,77.85966484769425,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
81358BC60,Low,mule_laundering,0.9565268,1,0.0,77.83328596227474,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80A8E65D0,Medium,mule_laundering,0.9562303,1,0.0,77.81845715380446,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
80DC085E0,Medium,mule_laundering,0.9558306,1,0.0,77.79846881418602,True,True,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,ESCALATE to MLRO + hold outbound transfers
80518D330,Low,mule_laundering,0.9556436,1,0.0,77.78911846802093,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
811CEEFB0,Low,mule_laundering,0.95553845,1,0.0,77.78386057492715,False,False,elevated transaction-model laundering/takeover score; member of a graph-detected candidate laundering cluster,Investigate + enhanced monitoring
